txn_id,device,flow_id,role,native_size,req_bytes,mode,n_segments,total_bytes,first_seg,max_seg,min_seg,mean_seg,last_seg
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#37,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#37,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#37,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#37,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#38,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#38,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#38,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#38,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#39,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#39,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#39,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#39,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#40,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#40,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#40,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#40,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#41,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#41,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#41,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#41,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#42,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#42,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#42,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#42,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#43,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#43,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#43,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#43,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#44,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#44,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#44,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#44,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#45,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#45,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#45,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#45,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#46,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#46,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#46,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#46,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#47,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#47,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#47,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#47,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#48,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#48,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#48,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#48,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#49,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#49,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#49,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#49,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#50,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#50,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#50,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#50,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#51,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#51,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#51,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#51,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#52,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#52,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#52,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#52,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#53,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#53,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#53,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#53,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#54,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#54,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#54,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#54,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#55,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#55,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#55,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#55,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#56,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#56,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#56,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#56,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#57,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#57,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#57,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#57,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#58,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#58,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#58,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#58,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#59,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#59,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#59,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#59,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#60,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#60,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#60,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#60,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#61,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#61,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#61,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#61,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#62,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#62,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#62,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#62,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#63,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#63,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#63,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#63,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#64,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#64,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#64,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#64,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#65,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#65,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#65,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#65,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#66,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#66,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#66,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#66,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#67,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#67,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#67,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#67,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#68,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#68,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#68,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#68,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#69,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#69,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#69,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#69,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#70,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#70,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#70,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#70,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#71,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#71,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#71,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#71,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#72,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#72,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#72,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000#72,SEL751,SEL751.pcap|10.0.0.3:38527>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
