session,block,arm,txn_class,clrt_ms,ack_ms,rt_ms
s02,b2,native,SELECT,2.063036,0.559092,2.622128
s02,b2,native,OPERATE,1.89805,0.485897,2.383947
s02,b2,native,READ,5.857944,1.495123,7.353067
s02,b2,native,READ,3.941059,0.5548,4.495859
s02,b2,native,READ,3.954172,0.57888,4.533052
s02,b2,native,READ,4.009008,0.500917,4.509926
s02,b2,native,READ,4.056931,0.568867,4.625797
s02,b2,native,READ,1.430035,3.05891,4.488945
s02,b2,native,READ,3.938913,0.487089,4.426003
s02,b2,native,READ,3.911018,0.57292,4.483938
s02,b2,native,SELECT,1.034975,0.550032,1.585007
s02,b2,native,OPERATE,1.923084,1.211882,3.134966
s02,b2,native,READ,2.175093,0.453949,2.629042
s02,b2,native,READ,1.093149,0.571012,1.664162
s02,b2,native,READ,1.072168,0.535965,1.608133
s02,b2,native,READ,1.104116,1.610994,2.715111
s02,b2,native,READ,1.095057,0.519991,1.615047
s02,b2,native,READ,2.120018,0.562906,2.682924
s02,b2,native,READ,1.17898,0.45085,1.629829
s02,b2,native,READ,2.17104,0.48995,2.66099
s02,b2,native,READ,1.113892,0.514984,1.628876
s02,b2,native,SELECT,1.09911,0.488997,1.588106
s02,b2,native,OPERATE,1.994848,1.317024,3.311872
s02,b2,native,READ,2.059221,0.528812,2.588034
s02,b2,native,READ,1.094103,0.576973,1.671076
s02,b2,native,READ,3.654957,0.537872,4.192829
s02,b2,native,READ,3.966093,0.504017,4.47011
s02,b2,native,READ,4.061937,0.506163,4.5681
s02,b2,native,READ,4.106998,0.507832,4.61483
s02,b2,native,READ,3.773928,0.565052,4.33898
s02,b2,native,READ,3.926992,0.576973,4.503965
s02,b2,native,READ,6.12402,3.422022,9.546041
s02,b2,native,READ,2.057076,0.531912,2.588987
s02,b2,native,READ,5.485773,0.519037,6.00481
s02,b2,native,SELECT,2.032042,0.484943,2.516985
s02,b2,native,OPERATE,1.918793,0.560045,2.478838
s02,b2,native,READ,1.257896,2.370119,3.628016
s02,b2,native,READ,2.131939,0.48995,2.621889
s02,b2,native,READ,1.168966,0.579119,1.748085
s02,b2,native,READ,1.108885,0.553131,1.662016
s02,b2,native,READ,2.254009,0.545025,2.799034
s02,b2,native,READ,1.095057,0.565052,1.660109
s02,b2,native,READ,2.232075,0.499964,2.732038
s02,b2,native,READ,1.093149,0.561953,1.655102
s02,b2,native,READ,2.050877,0.712156,2.763033
s02,b2,native,READ,1.095057,0.570059,1.665115
s02,b2,native,READ,1.101017,0.566006,1.667023
s02,b2,native,SELECT,2.038002,1.497984,3.535986
s02,b2,native,OPERATE,6.005049,0.562906,6.567955
s02,b2,native,READ,2.089024,0.571966,2.66099
s02,b2,native,READ,2.95496,1.5769,4.53186
s02,b2,native,READ,3.046036,1.572847,4.618883
s02,b2,native,READ,2.85387,1.559019,4.412889
s02,b2,native,READ,2.932072,1.56498,4.497051
s02,b2,native,READ,3.000021,1.524925,4.524946
s02,b2,native,READ,2.996922,1.538038,4.53496
s02,b2,native,SELECT,1.213074,1.581907,2.794981
s02,b2,native,OPERATE,2.860069,0.627995,3.488064
s02,b2,native,READ,1.255989,0.551939,1.807928
s02,b2,native,READ,2.12121,0.557899,2.67911
s02,b2,native,READ,1.191139,0.458002,1.649141
s02,b2,native,READ,2.059937,0.557899,2.617836
s02,b2,native,READ,1.091957,0.749111,1.841068
s02,b2,native,READ,1.100063,0.555992,1.656055
s02,b2,native,READ,1.09005,1.577139,2.667189
s02,b2,native,SELECT,1.099825,0.460148,1.559973
s02,b2,native,OPERATE,1.831055,1.528978,3.360033
s02,b2,native,READ,2.140999,0.484943,2.625942
s02,b2,native,READ,1.167059,0.478029,1.645088
s02,b2,native,READ,1.091003,0.566959,1.657963
s02,b2,native,READ,2.566814,3.915071,6.481886
s02,b2,native,READ,3.914118,0.496864,4.410982
s02,b2,native,READ,3.975868,0.576973,4.552841
s02,b2,native,READ,4.07505,0.580072,4.655123
s02,b2,native,READ,12.239933,0.568867,12.8088
s02,b2,native,READ,4.523993,0.569105,5.093098
s02,b2,native,READ,3.885984,0.529051,4.415035
s02,b2,native,READ,4.227161,0.560999,4.78816
s02,b2,native,READ,5.751848,3.436089,9.187937
s02,b2,native,READ,7.784843,0.496149,8.280993
s02,b2,native,READ,5.217075,0.497103,5.714178
s02,b2,native,READ,2.084017,0.559807,2.643824
s02,b2,native,SELECT,1.035929,0.746965,1.782894
s02,b2,native,OPERATE,1.918077,1.564026,3.482103
s02,b2,native,READ,2.093077,0.545979,2.639055
s02,b2,native,READ,1.161814,0.51403,1.675844
s02,b2,native,READ,1.096964,0.555038,1.652002
s02,b2,native,READ,2.196074,0.504971,2.701044
s02,b2,native,READ,1.108885,0.546217,1.655102
s02,b2,native,READ,2.029896,0.571966,2.601862
s02,b2,native,READ,1.101017,0.564814,1.665831
s02,b2,native,READ,7.000923,0.513077,7.514
s02,b2,native,SELECT,8.358002,0.462055,8.820057
s02,b2,native,OPERATE,10.878086,0.501871,11.379957
s02,b2,native,READ,8.31008,0.452995,8.763075
s02,b2,native,READ,4.168034,0.458002,4.626036
s02,b2,native,READ,12.169123,0.567913,12.737036
s02,b2,native,READ,4.699945,0.530005,5.22995
s02,b2,native,READ,4.014969,0.498056,4.513025
s02,b2,native,READ,3.890991,0.567913,4.458904
s02,b2,native,READ,5.525112,3.966093,9.491205
s02,b2,native,READ,2.135038,0.452042,2.58708
s02,b2,native,SELECT,1.034021,0.638008,1.672029
s02,b2,native,OPERATE,2.865076,0.553131,3.418207
s02,b2,native,READ,1.09911,0.545979,1.645088
s02,b2,native,READ,6.197929,0.52309,6.72102
s02,b2,native,READ,1.164198,0.494957,1.659155
s02,b2,native,READ,1.168966,0.473976,1.642942
s02,b2,native,READ,1.091003,1.574993,2.665997
s02,b2,native,READ,1.09601,0.550032,1.646042
s02,b2,native,READ,2.105951,0.620127,2.726078
s02,b2,native,READ,1.106977,0.546932,1.65391
s02,b2,native,READ,2.136946,0.478983,2.615929
s02,b2,native,READ,2.272129,0.506878,2.779007
s02,b2,native,READ,14.039993,0.565052,14.605045
s02,b2,native,READ,4.80485,0.555992,5.360842
s02,b2,native,READ,3.962994,0.496149,4.459143
s02,b2,native,READ,4.06003,0.496864,4.556894
s02,b2,native,READ,2.647877,2.037048,4.684925
s02,b2,native,SELECT,3.620148,0.530958,4.151106
s02,b2,native,OPERATE,4.290104,0.490904,4.781008
s02,b2,native,READ,2.115011,0.553846,2.668858
s02,b2,native,READ,1.09601,0.57888,1.674891
s02,b2,native,READ,11.661053,0.571966,12.233019
s02,b2,native,READ,1.104116,0.513792,1.617908
s02,b2,native,READ,2.155066,0.479937,2.635002
s02,b2,native,READ,1.097918,0.545025,1.642942
s02,b2,native,SELECT,1.106024,0.494003,1.600027
s02,b2,native,OPERATE,1.908064,1.324892,3.232956
s02,b2,native,READ,2.120018,0.528097,2.648115
s02,b2,native,READ,1.099825,0.564098,1.663923
s02,b2,native,READ,2.352953,0.442982,2.795935
s02,b2,native,READ,1.109123,0.546932,1.656055
s02,b2,native,READ,1.09601,0.584841,1.680851
s02,b2,native,READ,2.107143,0.530005,2.637148
s02,b2,native,READ,5.44095,0.555992,5.996943
s02,b2,native,SELECT,3.837109,0.567913,4.405022
s02,b2,native,OPERATE,4.823208,1.538992,6.3622
s02,b2,native,READ,2.681017,1.183987,3.865004
s02,b2,native,READ,3.875971,0.559092,4.435062
s02,b2,native,READ,2.861023,0.494957,3.35598
s02,b2,native,READ,2.991915,1.526117,4.518032
s02,b2,native,READ,12.542009,1.533985,14.075994
s02,b2,native,READ,1.178026,0.486851,1.664877
s02,b2,native,SELECT,1.102924,0.49901,1.601934
s02,b2,native,OPERATE,1.844883,1.230001,3.074884
s02,b2,native,READ,2.288103,0.48399,2.772093
s02,b2,native,READ,1.17588,0.49901,1.674891
s02,b2,native,READ,2.156019,0.524044,2.680063
s02,b2,native,READ,1.098156,0.680923,1.779079
s02,b2,native,READ,1.09911,0.699997,1.799107
s02,b2,native,READ,2.115011,0.518799,2.63381
s02,b2,native,READ,1.173019,0.492096,1.665115
s02,b2,native,SELECT,2.021074,0.519991,2.541065
s02,b2,native,OPERATE,2.953053,0.481129,3.434181
s02,b2,native,READ,1.09005,0.622988,1.713037
s02,b2,native,READ,1.103878,0.550985,1.654863
s02,b2,native,READ,2.194166,0.515938,2.710104
s02,b2,native,READ,1.098156,0.566006,1.664162
s02,b2,native,READ,2.230167,0.542879,2.773046
s02,b2,native,READ,4.122019,0.498056,4.620075
s02,b2,native,SELECT,3.755808,0.506163,4.261971
s02,b2,native,OPERATE,4.598856,0.452995,5.051851
s02,b2,native,READ,2.971888,0.57292,3.544807
s02,b2,native,READ,3.942966,0.566959,4.509926
s02,b2,native,READ,3.993988,0.547171,4.541159
s02,b2,native,READ,3.91984,0.552177,4.472017
s02,b2,native,READ,1.092196,0.566006,1.658201
s02,b2,native,READ,2.19202,0.452042,2.644062
s02,b2,native,SELECT,1.104832,0.49901,1.603842
s02,b2,native,OPERATE,2.871037,0.490189,3.361225
s02,b2,native,READ,1.178026,0.504017,1.682043
s02,b2,native,READ,2.171993,0.483036,2.655029
s02,b2,native,READ,1.26791,0.554085,1.821995
s02,b2,native,READ,2.062798,0.516176,2.578974
s02,b2,native,READ,1.138926,0.564098,1.703024
s02,b2,native,READ,1.070976,0.533819,1.604795
s02,b2,native,READ,1.268864,1.90115,3.170013
s02,b2,native,READ,1.098156,0.547886,1.646042
s02,b2,native,READ,1.097918,1.611948,2.709866
s02,b2,native,READ,1.173973,0.470877,1.64485
s02,b2,native,READ,2.068043,0.706911,2.774954
s02,b2,native,READ,3.628969,0.546932,4.175901
s02,b2,native,SELECT,3.745079,0.559807,4.304886
s02,b2,native,OPERATE,4.713058,0.484943,5.198002
s02,b2,native,READ,3.162861,0.527143,3.690004
s02,b2,native,READ,3.994942,0.495911,4.490852
s02,b2,native,READ,4.14896,0.495911,4.644871
s02,b2,native,READ,3.834963,0.566959,4.401922
s02,b2,native,READ,4.111052,0.494003,4.605055
s02,b2,native,READ,3.885984,0.501156,4.38714
s02,b2,native,READ,1.173019,0.491142,1.664162
s02,b2,native,READ,2.093077,0.524044,2.617121
s02,b2,native,READ,1.231909,0.622988,1.854897
s02,b2,native,READ,2.089024,0.570059,2.659082
s02,b2,native,READ,1.096964,0.561953,1.658916
s02,b2,native,SELECT,1.106024,0.495911,1.601934
s02,b2,native,OPERATE,1.930952,1.320124,3.251076
s02,b2,native,READ,2.072096,0.514984,2.58708
s02,b2,native,READ,1.260042,0.561953,1.821995
s02,b2,native,READ,2.171993,0.451088,2.623081
s02,b2,native,READ,1.18494,0.790834,1.975775
s02,b2,native,READ,1.09601,0.557899,1.65391
s02,b2,native,READ,1.084805,1.721144,2.805948
s02,b2,native,READ,1.084089,0.519991,1.60408
s02,b2,native,READ,6.597042,0.542879,7.139921
s02,b2,native,READ,4.225016,0.497103,4.722118
s02,b2,native,READ,3.742933,0.562906,4.30584
s02,b2,native,READ,4.032135,0.494957,4.527092
s02,b2,native,SELECT,3.890991,0.568151,4.459143
s02,b2,native,OPERATE,4.091978,0.453949,4.545927
s02,b2,native,READ,3.362179,0.462055,3.824234
s02,b2,native,READ,3.865004,0.561953,4.426956
s02,b2,native,READ,1.095057,0.557899,1.652956
s02,b2,native,READ,2.188921,0.445127,2.634048
s02,b2,native,READ,1.17898,0.496864,1.675844
s02,b2,native,READ,2.123117,0.518084,2.641201
s02,b2,native,READ,1.102924,0.694036,1.796961
s02,b2,native,READ,1.16086,0.511169,1.672029
s02,b2,native,READ,2.062082,0.546932,2.609015
s02,b2,native,SELECT,1.03116,0.568867,1.600027
s02,b2,native,OPERATE,1.997948,1.482964,3.480911
s02,b2,native,READ,2.065897,0.560045,2.625942
s02,b2,native,READ,1.165867,0.560045,1.725912
s02,b2,native,READ,1.16396,0.49305,1.657009
s02,b2,native,READ,1.091003,2.253056,3.344059
s02,b2,native,READ,1.172066,0.484943,1.657009
s02,b2,native,READ,1.07789,1.620054,2.697945
s02,b2,native,READ,3.803968,0.535965,4.339933
s02,b2,native,READ,3.968954,0.570059,4.539013
s02,b2,native,READ,4.062891,0.575066,4.637957
s02,b2,native,READ,3.820181,0.566959,4.38714
s02,b2,native,READ,3.912926,0.571966,4.484892
s02,b2,native,READ,4.069805,0.495195,4.565001
s02,b2,native,READ,3.891945,0.57292,4.464865
s02,b2,native,READ,4.009962,0.505209,4.515171
s02,b2,native,READ,1.10507,0.555992,1.661062
s02,b2,native,READ,2.058029,0.535011,2.59304
s02,b2,native,READ,1.157045,1.780987,2.938032
s02,b2,native,READ,1.102209,1.56188,2.664089
s02,b2,native,READ,1.349926,0.483036,1.832962
s02,b2,native,READ,3.805161,0.56386,4.36902
s02,b2,native,READ,3.909111,0.555038,4.464149
s02,b2,native,READ,1.989126,0.561953,2.551079
s02,b2,native,READ,1.089096,0.629902,1.718998
s02,b2,native,READ,2.096891,0.528097,2.624989
s02,b2,native,READ,1.101971,0.653028,1.754999
s02,b2,native,READ,4.781008,3.407001,8.188009
s02,b2,native,READ,4.63295,0.566959,5.199909
s02,b2,native,READ,3.882885,0.552177,4.435062
s02,b2,native,SELECT,3.844023,0.504971,4.348993
s02,b2,native,OPERATE,5.966902,0.492096,6.458998
s02,b2,native,READ,2.236128,0.590801,2.826929
s02,b2,native,READ,4.227877,0.574112,4.801989
s02,b2,native,READ,6.541014,0.558138,7.099152
s02,b2,native,READ,12.074947,0.560045,12.634993
s02,b2,native,READ,8.223057,0.569105,8.792162
s02,b2,native,READ,8.697033,0.562906,9.259939
s02,b2,native,READ,2.453089,0.557899,3.010988
s02,b2,native,SELECT,5.172968,0.545025,5.717993
s02,b2,native,OPERATE,11.488914,0.543118,12.032032
s02,b2,native,READ,1.121998,0.561953,1.68395
s02,b2,native,READ,2.187014,0.475883,2.662897
s02,b2,native,READ,1.176834,0.49305,1.669884
s02,b2,native,READ,2.057076,0.514984,2.57206
s02,b2,native,READ,1.097918,0.62108,1.718998
s02,b2,native,READ,1.09005,0.532866,1.622915
s02,b2,native,READ,1.09005,1.584053,2.674103
s02,b2,native,READ,1.09005,0.54884,1.638889
s02,b2,native,READ,6.496191,0.490904,6.987095
s02,b2,native,READ,4.188061,0.512838,4.700899
s02,b2,native,READ,3.875017,0.568151,4.443169
s02,b2,native,READ,3.916025,0.570774,4.486799
s02,b2,native,READ,13.299942,0.566959,13.866901
s02,b2,native,SELECT,4.095793,0.504017,4.59981
s02,b2,native,OPERATE,5.947113,0.528812,6.475925
s02,b2,native,READ,2.202034,0.564098,2.766132
s02,b2,native,READ,1.097918,1.567125,2.665043
s02,b2,native,READ,1.097918,0.766993,1.86491
s02,b2,native,READ,2.068996,0.524998,2.593994
s02,b2,native,READ,1.172066,0.488997,1.661062
s02,b2,native,READ,2.238035,0.477791,2.715826
s02,b2,native,READ,1.089096,0.56386,1.652956
s02,b2,native,READ,1.112938,0.559092,1.672029
s02,b3,obfuscated,READ,4.020929,21.546125,25.567055
s02,b3,obfuscated,READ,4.001856,21.394968,25.396824
s02,b3,obfuscated,READ,3.976107,21.392822,25.368929
s02,b3,obfuscated,READ,3.985167,21.65103,25.636196
s02,b3,obfuscated,READ,4.004955,21.055937,25.060892
s02,b3,obfuscated,READ,4.002094,21.400928,25.403023
s02,b3,obfuscated,READ,4.005909,21.208048,25.213957
s02,b3,obfuscated,READ,3.993034,21.295786,25.28882
s02,b3,obfuscated,SELECT,3.999949,21.265984,25.265932
s02,b3,obfuscated,OPERATE,3.997087,25.887012,29.8841
s02,b3,obfuscated,READ,4.027843,20.542145,24.569988
s02,b3,obfuscated,READ,4.001856,20.915031,24.916887
s02,b3,obfuscated,READ,4.001856,21.447182,25.449038
s02,b3,obfuscated,READ,4.002094,21.259069,25.261164
s02,b3,obfuscated,READ,4.002094,21.397829,25.399923
s02,b3,obfuscated,READ,3.997803,21.297216,25.295019
s02,b3,obfuscated,SELECT,4.005909,21.271944,25.277853
s02,b3,obfuscated,OPERATE,3.995895,20.637035,24.632931
s02,b3,obfuscated,READ,4.000187,21.262884,25.263071
s02,b3,obfuscated,READ,4.019022,21.414042,25.433064
s02,b3,obfuscated,READ,4.004955,21.209955,25.214911
s02,b3,obfuscated,READ,3.998041,21.358967,25.357008
s02,b3,obfuscated,READ,3.998041,21.297932,25.295973
s02,b3,obfuscated,READ,3.998995,21.37804,25.377035
s02,b3,obfuscated,READ,4.002094,21.327972,25.330067
s02,b3,obfuscated,SELECT,3.998995,21.305084,25.304079
s02,b3,obfuscated,OPERATE,4.004955,20.663023,24.667978
s02,b3,obfuscated,READ,4.000902,21.111012,25.111914
s02,b3,obfuscated,READ,4.003048,21.375895,25.378942
s02,b3,obfuscated,READ,3.993988,21.291018,25.285006
s02,b3,obfuscated,READ,3.995895,21.393061,25.388956
s02,b3,obfuscated,READ,4.002094,21.316051,25.318146
s02,b3,obfuscated,READ,4.004002,21.377087,25.381088
s02,b3,obfuscated,READ,3.975153,21.346807,25.32196
s02,b3,obfuscated,READ,3.999949,23.803949,27.803898
s02,b3,obfuscated,SELECT,4.02689,20.509005,24.535894
s02,b3,obfuscated,OPERATE,3.998041,20.561934,24.559975
s02,b3,obfuscated,READ,4.029036,20.550013,24.579048
s02,b3,obfuscated,READ,4.025936,20.50209,24.528027
s02,b3,obfuscated,READ,3.972054,25.411129,29.383183
s02,b3,obfuscated,READ,4.000902,21.549225,25.550127
s02,b3,obfuscated,READ,4.007816,21.177053,25.18487
s02,b3,obfuscated,READ,4.008055,21.353006,25.361061
s02,b3,obfuscated,READ,4.005194,21.304846,25.31004
s02,b3,obfuscated,READ,4.004002,21.370173,25.374174
s02,b3,obfuscated,READ,3.998995,21.303892,25.302887
s02,b3,obfuscated,READ,4.003048,21.438122,25.44117
s02,b3,obfuscated,READ,3.994942,21.281004,25.275946
s02,b3,obfuscated,READ,4.000902,21.392107,25.393009
s02,b3,obfuscated,READ,4.001856,21.282196,25.284052
s02,b3,obfuscated,SELECT,4.002094,21.281004,25.283098
s02,b3,obfuscated,OPERATE,4.005909,20.641088,24.646997
s02,b3,obfuscated,READ,4.001141,21.188974,25.190115
s02,b3,obfuscated,READ,3.998995,21.426916,25.425911
s02,b3,obfuscated,READ,3.998995,21.275997,25.274992
s02,b3,obfuscated,READ,4.00281,21.388054,25.390863
s02,b3,obfuscated,READ,4.000902,21.327019,25.327921
s02,b3,obfuscated,READ,3.998995,21.381855,25.38085
s02,b3,obfuscated,READ,3.998995,21.314144,25.313139
s02,b3,obfuscated,SELECT,3.995895,21.264076,25.259972
s02,b3,obfuscated,OPERATE,3.999949,20.687103,24.687052
s02,b3,obfuscated,READ,4.003048,21.228075,25.231123
s02,b3,obfuscated,READ,3.998995,21.389008,25.388002
s02,b3,obfuscated,READ,4.005194,21.308899,25.314093
s02,b3,obfuscated,READ,3.994942,21.370888,25.365829
s02,b3,obfuscated,READ,4.008055,21.297932,25.305986
s02,b3,obfuscated,READ,4.000902,21.388054,25.388956
s02,b3,obfuscated,READ,4.007101,21.276951,25.284052
s02,b3,obfuscated,READ,3.984928,21.409988,25.394917
s02,b3,obfuscated,SELECT,4.004002,21.218061,25.222063
s02,b3,obfuscated,OPERATE,4.000902,20.650148,24.651051
s02,b3,obfuscated,READ,3.998995,21.35396,25.352955
s02,b3,obfuscated,READ,3.998041,21.301985,25.300026
s02,b3,obfuscated,READ,3.998041,21.378994,25.377035
s02,b3,obfuscated,READ,3.999949,21.293163,25.293112
s02,b3,obfuscated,READ,3.993988,21.363974,25.357962
s02,b3,obfuscated,READ,3.999949,21.321058,25.321007
s02,b3,obfuscated,READ,3.998995,21.644115,25.64311
s02,b3,obfuscated,SELECT,3.999949,21.040916,25.040865
s02,b3,obfuscated,OPERATE,4.001856,20.57004,24.571896
s02,b3,obfuscated,READ,4.006863,21.211147,25.21801
s02,b3,obfuscated,READ,4.003048,21.304846,25.307894
s02,b3,obfuscated,READ,4.003048,23.221016,27.224064
s02,b3,obfuscated,READ,4.024982,20.5369,24.561882
s02,b3,obfuscated,READ,4.022837,20.549059,24.571896
s02,b3,obfuscated,READ,4.021883,21.172047,25.19393
s02,b3,obfuscated,READ,3.998995,21.241903,25.240898
s02,b3,obfuscated,READ,4.002094,21.317005,25.319099
s02,b3,obfuscated,READ,4.003048,21.359921,25.362968
s02,b3,obfuscated,READ,3.996849,21.311045,25.307894
s02,b3,obfuscated,READ,4.019976,21.399021,25.418997
s02,b3,obfuscated,READ,3.996849,21.366119,25.362968
s02,b3,obfuscated,READ,4.002094,21.362066,25.364161
s02,b3,obfuscated,READ,4.004002,21.264076,25.268078
s02,b3,obfuscated,READ,4.003048,21.37804,25.381088
s02,b3,obfuscated,READ,4.004955,21.281958,25.286913
s02,b3,obfuscated,READ,3.998995,21.39616,25.395155
s02,b3,obfuscated,READ,3.998995,21.345139,25.344133
s02,b3,obfuscated,READ,3.999949,25.645018,29.644966
s02,b3,obfuscated,READ,4.009008,21.218061,25.22707
s02,b3,obfuscated,READ,4.004002,21.293879,25.29788
s02,b3,obfuscated,SELECT,4.006863,21.300077,25.30694
s02,b3,obfuscated,OPERATE,4.005909,20.642996,24.648905
s02,b3,obfuscated,READ,3.998041,21.859884,25.857925
s02,b3,obfuscated,READ,4.029989,20.735979,24.765968
s02,b3,obfuscated,READ,4.003048,21.443129,25.446177
s02,b3,obfuscated,READ,3.999949,21.271944,25.271893
s02,b3,obfuscated,READ,4.002094,21.268845,25.270939
s02,b3,obfuscated,READ,3.998995,21.361828,25.360823
s02,b3,obfuscated,READ,4.001141,21.302938,25.304079
s02,b3,obfuscated,SELECT,4.000902,21.27099,25.271893
s02,b3,obfuscated,OPERATE,3.998995,20.648003,24.646997
s02,b3,obfuscated,READ,3.998995,21.383047,25.382042
s02,b3,obfuscated,READ,3.997803,21.275043,25.272846
s02,b3,obfuscated,READ,4.004002,21.306038,25.31004
s02,b3,obfuscated,READ,4.001141,21.430016,25.431156
s02,b3,obfuscated,READ,4.002094,21.24095,25.243044
s02,b3,obfuscated,READ,4.008055,21.358013,25.366068
s02,b3,obfuscated,READ,3.993034,21.349907,25.342941
s02,b3,obfuscated,READ,3.996849,21.351099,25.347948
s02,b3,obfuscated,READ,4.000902,21.317959,25.318861
s02,b3,obfuscated,READ,4.006147,21.382809,25.388956
s02,b3,obfuscated,READ,3.997087,21.293879,25.290966
s02,b3,obfuscated,READ,4.001856,21.378994,25.38085
s02,b3,obfuscated,READ,4.009008,25.463104,29.472113
s02,b3,obfuscated,READ,4.001856,21.447182,25.449038
s02,b3,obfuscated,READ,3.995895,21.264076,25.259972
