capture_id,ts,device,ack_mode,flow,transaction_id,direction,tcp_kind,dnp3_fc,role,response_to,is_read_request,is_read_response,is_direct_operate,is_direct_operate_response,is_select,is_select_confirm,is_operate,is_operate_confirm,is_app_confirm,is_response,response_fragment_index,app_fir,app_fin,app_con,wire_size,tcp_payload_size
SEL751.pcap,1561422405.604616,SEL751,separate,10.0.0.3:38527,35,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422405.616249,SEL751,separate,10.0.0.3:38527,35,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,120,54
SEL751.pcap,1561422405.616276,SEL751,separate,10.0.0.3:38527,35,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422407.599858,SEL751,separate,10.0.0.3:38527,36,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
SEL751.pcap,1561422407.60302,SEL751,separate,10.0.0.3:38527,36,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422407.615316,SEL751,separate,10.0.0.3:38527,36,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,120,54
SEL751.pcap,1561422407.615341,SEL751,separate,10.0.0.3:38527,36,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422409.599977,SEL751,separate,10.0.0.3:38527,37,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
SEL751.pcap,1561422409.603333,SEL751,separate,10.0.0.3:38527,37,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422409.617217,SEL751,separate,10.0.0.3:38527,37,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,120,54
SEL751.pcap,1561422409.617242,SEL751,separate,10.0.0.3:38527,37,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422411.60006,SEL751,separate,10.0.0.3:38527,38,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
SEL751.pcap,1561422411.603879,SEL751,separate,10.0.0.3:38527,38,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422411.6197,SEL751,separate,10.0.0.3:38527,38,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,120,54
SEL751.pcap,1561422411.619716,SEL751,separate,10.0.0.3:38527,38,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422413.600155,SEL751,separate,10.0.0.3:38527,39,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
SEL751.pcap,1561422413.603982,SEL751,separate,10.0.0.3:38527,39,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422413.618906,SEL751,separate,10.0.0.3:38527,39,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,120,54
SEL751.pcap,1561422413.618922,SEL751,separate,10.0.0.3:38527,39,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422415.60031,SEL751,separate,10.0.0.3:38527,40,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
SEL751.pcap,1561422415.603736,SEL751,separate,10.0.0.3:38527,40,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422415.617966,SEL751,separate,10.0.0.3:38527,40,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,120,54
SEL751.pcap,1561422415.617988,SEL751,separate,10.0.0.3:38527,40,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422417.600398,SEL751,separate,10.0.0.3:38527,41,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
SEL751.pcap,1561422417.60574,SEL751,separate,10.0.0.3:38527,41,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422417.62201,SEL751,separate,10.0.0.3:38527,41,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,120,54
SEL751.pcap,1561422417.622032,SEL751,separate,10.0.0.3:38527,41,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422419.600526,SEL751,separate,10.0.0.3:38527,42,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
SEL751.pcap,1561422419.604696,SEL751,separate,10.0.0.3:38527,42,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422419.616349,SEL751,separate,10.0.0.3:38527,42,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,120,54
SEL751.pcap,1561422419.616377,SEL751,separate,10.0.0.3:38527,42,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422421.600628,SEL751,separate,10.0.0.3:38527,43,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
SEL751.pcap,1561422421.605242,SEL751,separate,10.0.0.3:38527,43,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422421.620517,SEL751,separate,10.0.0.3:38527,43,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,120,54
SEL751.pcap,1561422421.620531,SEL751,separate,10.0.0.3:38527,43,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422423.600784,SEL751,separate,10.0.0.3:38527,44,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
SEL751.pcap,1561422423.604451,SEL751,separate,10.0.0.3:38527,44,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422423.617033,SEL751,separate,10.0.0.3:38527,44,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,120,54
SEL751.pcap,1561422423.617063,SEL751,separate,10.0.0.3:38527,44,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422425.600883,SEL751,separate,10.0.0.3:38527,45,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
SEL751.pcap,1561422425.604655,SEL751,separate,10.0.0.3:38527,45,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422425.616959,SEL751,separate,10.0.0.3:38527,45,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,120,54
SEL751.pcap,1561422425.616989,SEL751,separate,10.0.0.3:38527,45,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422427.600976,SEL751,separate,10.0.0.3:38527,46,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
SEL751.pcap,1561422427.604414,SEL751,separate,10.0.0.3:38527,46,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422427.616211,SEL751,separate,10.0.0.3:38527,46,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,120,54
SEL751.pcap,1561422427.616241,SEL751,separate,10.0.0.3:38527,46,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422429.601065,SEL751,separate,10.0.0.3:38527,47,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
SEL751.pcap,1561422429.604374,SEL751,separate,10.0.0.3:38527,47,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422429.618737,SEL751,separate,10.0.0.3:38527,47,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,120,54
SEL751.pcap,1561422429.618755,SEL751,separate,10.0.0.3:38527,47,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422431.601207,SEL751,separate,10.0.0.3:38527,48,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
SEL751.pcap,1561422431.605158,SEL751,separate,10.0.0.3:38527,48,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422431.616465,SEL751,separate,10.0.0.3:38527,48,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,120,54
SEL751.pcap,1561422431.616485,SEL751,separate,10.0.0.3:38527,48,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422433.601297,SEL751,separate,10.0.0.3:38527,49,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
SEL751.pcap,1561422433.605509,SEL751,separate,10.0.0.3:38527,49,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422433.619314,SEL751,separate,10.0.0.3:38527,49,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,120,54
SEL751.pcap,1561422433.619333,SEL751,separate,10.0.0.3:38527,49,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422435.601421,SEL751,separate,10.0.0.3:38527,50,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
SEL751.pcap,1561422435.60996,SEL751,separate,10.0.0.3:38527,50,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422435.622092,SEL751,separate,10.0.0.3:38527,50,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,120,54
SEL751.pcap,1561422435.622114,SEL751,separate,10.0.0.3:38527,50,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422437.601505,SEL751,separate,10.0.0.3:38527,51,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
SEL751.pcap,1561422437.606274,SEL751,separate,10.0.0.3:38527,51,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422437.618649,SEL751,separate,10.0.0.3:38527,51,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,120,54
SEL751.pcap,1561422437.618669,SEL751,separate,10.0.0.3:38527,51,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422439.601584,SEL751,separate,10.0.0.3:38527,52,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
SEL751.pcap,1561422439.604929,SEL751,separate,10.0.0.3:38527,52,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422439.617163,SEL751,separate,10.0.0.3:38527,52,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,120,54
SEL751.pcap,1561422439.617191,SEL751,separate,10.0.0.3:38527,52,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422441.601698,SEL751,separate,10.0.0.3:38527,53,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
SEL751.pcap,1561422441.605186,SEL751,separate,10.0.0.3:38527,53,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422441.616884,SEL751,separate,10.0.0.3:38527,53,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,120,54
SEL751.pcap,1561422441.61691,SEL751,separate,10.0.0.3:38527,53,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422443.601787,SEL751,separate,10.0.0.3:38527,54,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
SEL751.pcap,1561422443.605332,SEL751,separate,10.0.0.3:38527,54,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422443.617237,SEL751,separate,10.0.0.3:38527,54,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,120,54
SEL751.pcap,1561422443.617256,SEL751,separate,10.0.0.3:38527,54,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422445.601913,SEL751,separate,10.0.0.3:38527,55,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
SEL751.pcap,1561422445.605735,SEL751,separate,10.0.0.3:38527,55,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422445.617226,SEL751,separate,10.0.0.3:38527,55,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,120,54
SEL751.pcap,1561422445.61726,SEL751,separate,10.0.0.3:38527,55,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422447.601985,SEL751,separate,10.0.0.3:38527,56,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
SEL751.pcap,1561422447.605388,SEL751,separate,10.0.0.3:38527,56,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422447.617025,SEL751,separate,10.0.0.3:38527,56,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,120,54
SEL751.pcap,1561422447.617051,SEL751,separate,10.0.0.3:38527,56,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422449.602064,SEL751,separate,10.0.0.3:38527,57,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
SEL751.pcap,1561422449.606299,SEL751,separate,10.0.0.3:38527,57,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422449.618374,SEL751,separate,10.0.0.3:38527,57,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,120,54
SEL751.pcap,1561422449.618395,SEL751,separate,10.0.0.3:38527,57,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422451.602159,SEL751,separate,10.0.0.3:38527,58,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
SEL751.pcap,1561422451.606551,SEL751,separate,10.0.0.3:38527,58,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422451.620292,SEL751,separate,10.0.0.3:38527,58,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,120,54
SEL751.pcap,1561422451.620313,SEL751,separate,10.0.0.3:38527,58,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422453.602252,SEL751,separate,10.0.0.3:38527,59,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
SEL751.pcap,1561422453.605815,SEL751,separate,10.0.0.3:38527,59,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422453.618032,SEL751,separate,10.0.0.3:38527,59,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,120,54
SEL751.pcap,1561422453.618052,SEL751,separate,10.0.0.3:38527,59,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422455.602518,SEL751,separate,10.0.0.3:38527,60,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
SEL751.pcap,1561422455.606411,SEL751,separate,10.0.0.3:38527,60,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422455.618702,SEL751,separate,10.0.0.3:38527,60,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,120,54
SEL751.pcap,1561422455.618725,SEL751,separate,10.0.0.3:38527,60,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422457.602593,SEL751,separate,10.0.0.3:38527,61,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
SEL751.pcap,1561422457.60606,SEL751,separate,10.0.0.3:38527,61,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422457.620284,SEL751,separate,10.0.0.3:38527,61,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,120,54
SEL751.pcap,1561422457.6203,SEL751,separate,10.0.0.3:38527,61,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422459.60274,SEL751,separate,10.0.0.3:38527,62,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
SEL751.pcap,1561422459.606817,SEL751,separate,10.0.0.3:38527,62,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422459.6178,SEL751,separate,10.0.0.3:38527,62,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,120,54
SEL751.pcap,1561422459.617829,SEL751,separate,10.0.0.3:38527,62,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422461.602798,SEL751,separate,10.0.0.3:38527,63,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
SEL751.pcap,1561422461.606814,SEL751,separate,10.0.0.3:38527,63,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422461.617646,SEL751,separate,10.0.0.3:38527,63,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,120,54
SEL751.pcap,1561422461.617664,SEL751,separate,10.0.0.3:38527,63,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422463.602916,SEL751,separate,10.0.0.3:38527,64,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
SEL751.pcap,1561422463.60702,SEL751,separate,10.0.0.3:38527,64,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422463.619153,SEL751,separate,10.0.0.3:38527,64,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,120,54
SEL751.pcap,1561422463.61918,SEL751,separate,10.0.0.3:38527,64,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422465.602955,SEL751,separate,10.0.0.3:38527,65,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
SEL751.pcap,1561422465.607272,SEL751,separate,10.0.0.3:38527,65,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422465.622317,SEL751,separate,10.0.0.3:38527,65,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,120,54
SEL751.pcap,1561422465.622343,SEL751,separate,10.0.0.3:38527,65,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422467.60309,SEL751,separate,10.0.0.3:38527,66,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
SEL751.pcap,1561422467.606632,SEL751,separate,10.0.0.3:38527,66,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422467.619162,SEL751,separate,10.0.0.3:38527,66,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,120,54
SEL751.pcap,1561422467.619199,SEL751,separate,10.0.0.3:38527,66,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422469.60321,SEL751,separate,10.0.0.3:38527,67,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
SEL751.pcap,1561422469.606833,SEL751,separate,10.0.0.3:38527,67,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422469.620762,SEL751,separate,10.0.0.3:38527,67,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,120,54
SEL751.pcap,1561422469.620792,SEL751,separate,10.0.0.3:38527,67,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422471.603398,SEL751,separate,10.0.0.3:38527,68,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
SEL751.pcap,1561422471.606687,SEL751,separate,10.0.0.3:38527,68,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422471.618468,SEL751,separate,10.0.0.3:38527,68,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,120,54
SEL751.pcap,1561422471.618503,SEL751,separate,10.0.0.3:38527,68,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422473.603412,SEL751,separate,10.0.0.3:38527,69,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
SEL751.pcap,1561422473.606991,SEL751,separate,10.0.0.3:38527,69,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422473.620718,SEL751,separate,10.0.0.3:38527,69,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,120,54
SEL751.pcap,1561422473.62074,SEL751,separate,10.0.0.3:38527,69,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422475.603609,SEL751,separate,10.0.0.3:38527,70,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
SEL751.pcap,1561422475.607543,SEL751,separate,10.0.0.3:38527,70,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422475.618826,SEL751,separate,10.0.0.3:38527,70,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,120,54
SEL751.pcap,1561422475.618866,SEL751,separate,10.0.0.3:38527,70,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422477.603677,SEL751,separate,10.0.0.3:38527,71,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
SEL751.pcap,1561422477.611154,SEL751,separate,10.0.0.3:38527,71,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422477.624617,SEL751,separate,10.0.0.3:38527,71,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,120,54
SEL751.pcap,1561422477.624638,SEL751,separate,10.0.0.3:38527,71,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422479.603771,SEL751,separate,10.0.0.3:38527,72,master_to_outstation,data,READ,READ_REQUEST,,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,88,22
SEL751.pcap,1561422479.6077,SEL751,separate,10.0.0.3:38527,72,outstation_to_master,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
SEL751.pcap,1561422479.619332,SEL751,separate,10.0.0.3:38527,72,outstation_to_master,data,RESPONSE,RESPONSE,READ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,120,54
